ID,제조사,모델,차량상태,배터리용량,구동방식,주행거리(km),보증기간(년),사고이력,연식(년),가격(백만원)
2541,0,17,0,91.2,0,5323,7,0,0,66.36
2542,3,13,1,56.0,0,43367,5,0,0,23.02
2543,6,1,1,65.4,0,47849,4,0,0,40.42
2544,0,12,0,90.0,0,30,8,1,0,100.07
2545,0,11,2,56.788,0,139434,0,0,0,55.3
2546,0,12,0,90.0,0,1746,8,0,0,100.48
2547,0,12,2,78.2269999999999,0,55883,0,0,0,94.77
2548,6,1,2,57.861,0,65320,1,0,0,40.6
2549,5,9,2,58.707,0,184040,2,0,0,75.82
2550,3,0,0,90.0,0,2365,10,0,0,47.93
2551,3,0,0,90.0,1,429,10,0,0,46.99
2552,3,13,1,56.0,1,37935,5,0,0,23.65
2553,4,16,2,70.185,0,198934,2,0,0,156.42
2554,4,16,2,70.185,0,108442,2,0,0,155.8
2555,1,20,0,90.0,2,5415,8,1,0,80.38
2556,0,12,0,90.0,0,7997,8,0,0,100.0
2557,5,8,0,99.8,0,2311,8,1,0,72.21
2558,4,14,1,70.071,0,34112,1,0,1,120.28
2559,4,15,0,90.0,0,5316,2,0,0,120.42
2560,5,9,2,54.104,0,90167,0,0,0,74.38
2561,5,6,2,54.104,2,141330,0,0,0,51.25
2562,4,14,0,90.0,0,527,2,0,0,104.27
2563,2,2,1,68.479,0,21751,7,0,1,35.0
2564,1,18,0,90.0,2,3626,7,0,0,24.16
2565,6,1,2,60.272,0,177608,2,0,0,40.65
2566,0,17,0,95.0,0,357,8,0,0,60.64
2567,4,15,2,76.093,0,180987,2,0,0,128.38
2568,1,18,1,56.0,0,46619,6,0,2,24.0
2569,0,11,0,90.0,0,3129,8,0,0,59.19
2570,6,1,0,90.0,0,9333,7,0,0,34.39
2571,4,15,2,76.093,0,157776,2,0,0,124.47
2572,4,14,0,90.0,0,3309,2,0,0,95.85
2573,2,4,1,52.18,1,76024,3,0,1,12.12
2574,6,1,0,90.0,0,2689,8,0,0,40.2
2575,2,3,1,63.11,0,35836,5,0,0,37.69
2576,3,0,0,90.0,0,9931,10,0,0,47.64
2577,1,19,2,58.577,2,143249,0,0,0,61.66
2578,5,8,0,99.8,0,1842,8,0,0,72.11
2579,4,16,2,64.683,0,117919,2,0,0,151.41
2580,2,3,0,90.0,0,1673,10,0,0,38.93
2581,5,7,1,84.58674000000015,0,28805,4,0,0,83.88
2582,3,10,2,46.169,1,115219,2,0,0,27.55
2583,2,4,2,70.46,1,71815,1,0,1,11.61
2584,2,2,2,53.602,0,141575,1,0,0,34.26
2585,0,17,0,95.0,0,6996,8,0,0,59.38
2586,2,5,2,68.488,1,138008,3,0,0,27.49
2587,4,14,0,90.0,0,8626,2,0,0,103.9
2588,4,15,0,90.0,0,3791,2,0,0,130.81
2589,5,8,0,96.0,0,5574,7,0,0,78.66
2590,1,18,2,46.0,2,150935,0,0,0,22.34
2591,3,0,0,90.0,1,8535,9,0,0,39.93
2592,2,2,2,55.836,0,154496,2,0,0,34.23
2593,2,5,0,90.0,1,137,9,0,0,23.86
2594,2,5,0,90.0,1,8637,10,0,0,21.19
2595,3,13,0,90.0,1,9232,9,0,0,19.58
2596,3,10,2,48.093,1,148293,3,0,0,28.03
2597,3,13,1,56.623,0,22357,7,0,1,22.99
2598,0,11,0,90.0,0,9632,8,0,0,59.93
2599,2,4,1,85.96,1,72248,3,0,1,20.71
2600,0,11,0,90.0,0,2244,8,0,0,59.55
2601,3,0,0,90.0,0,3454,9,0,0,40.66
2602,3,0,0,90.0,1,6205,9,0,0,41.54
2603,4,16,0,93.4,0,1099,2,0,0,160.0
2604,0,11,0,90.0,0,8085,8,0,0,59.93
2605,4,15,0,90.0,0,2511,2,0,0,129.68
2606,4,16,1,82.47409000000002,0,21622,1,0,1,159.26
2607,3,10,2,46.0,1,57511,1,0,0,28.24
2608,2,5,0,90.0,1,5192,9,0,0,25.21
2609,5,9,0,90.0,0,7092,8,0,0,75.8
2610,0,11,0,90.0,0,4324,7,0,0,59.21
2611,0,11,1,75.571,0,10766,6,0,2,53.16
2612,5,8,0,99.8,0,1512,8,0,0,71.25
2613,1,19,2,63.56,0,72874,2,0,0,62.27
2614,6,1,1,65.4,0,12513,4,0,0,41.43
2615,4,14,0,90.0,0,267,2,0,0,96.94
2616,0,12,0,90.0,0,403,8,0,0,100.0
2617,2,5,1,68.488,1,20352,8,0,2,27.35
2618,5,6,0,90.0,2,8316,7,0,0,46.27
2619,6,1,0,90.0,0,109,8,0,0,40.98
2620,5,9,1,69.12,0,39845,6,0,2,67.88
2621,0,11,0,90.0,0,8856,7,0,0,60.0
2622,3,0,0,90.0,1,2508,10,0,0,47.55
2623,5,8,2,72.139,0,135551,0,0,0,89.24
2624,3,0,0,90.0,0,4362,9,0,0,40.88
2625,5,6,0,90.0,2,8837,8,1,0,54.96
2626,0,12,1,78.2269999999999,0,22998,4,0,0,99.11
2627,2,5,1,68.488,1,33690,5,0,0,28.71
2628,3,13,2,46.169,1,82185,2,0,0,22.56
2629,4,15,1,76.093,0,24976,0,0,2,119.03
2630,1,18,2,46.0,2,79072,0,0,0,22.75
2631,0,11,2,61.619,0,199300,1,0,0,56.89
2632,6,1,0,90.0,0,6287,8,0,0,39.28
2633,5,6,2,56.359,2,175078,1,0,0,52.9
2634,4,14,2,59.515,0,121438,2,0,0,119.13
2635,4,16,1,82.634,0,40646,1,0,1,159.26
2636,1,18,1,56.0,2,31670,5,0,1,23.21
2637,3,0,0,90.0,1,8558,9,0,0,41.41
2638,4,16,0,93.39999999999984,0,668,2,0,0,160.96
2639,3,10,0,90.0,1,3799,9,0,0,24.21
2640,4,16,0,93.4,0,5334,2,0,0,160.02
2641,1,18,2,46.0,2,101731,1,0,0,23.5
2642,5,7,0,96.0,0,4672,7,0,0,69.45
2643,5,9,1,66.355,0,37354,5,0,1,74.77
2644,0,12,1,78.2269999999999,0,14364,4,0,0,99.09
2645,5,6,2,56.359,2,108933,1,0,0,52.79
2646,1,20,0,90.0,2,3096,7,0,0,81.0
2647,1,18,2,46.0,2,105730,1,0,0,23.5
2648,0,12,1,78.2269999999999,0,39185,4,0,0,99.12
2649,0,17,2,74.362,0,179938,2,0,0,72.5
2650,5,6,1,66.355,2,16578,5,0,1,53.64
2651,3,13,2,48.093,1,190457,3,0,0,22.57
2652,1,18,1,56.0,0,33914,5,0,1,23.56
2653,6,1,0,90.0,0,6394,7,0,0,34.77
2654,5,9,0,90.0,0,2086,8,0,0,75.78
2655,2,3,1,63.11,0,16296,5,0,0,37.47
2656,0,17,0,91.2,0,3042,7,0,0,65.55
2657,6,1,1,68.125,0,44991,5,0,1,40.99
2658,4,15,0,90.0,0,622,2,0,0,130.13
2659,5,7,0,99.8,0,1135,8,0,0,64.46
2660,1,18,0,90.0,0,8145,8,0,0,24.85
2661,2,2,0,90.0,0,3882,9,0,0,35.99
2662,1,19,2,63.56,2,152638,2,0,0,62.82
2663,3,10,0,90.0,1,5053,9,0,0,23.73
2664,6,1,2,60.272,0,50499,2,0,0,40.7
2665,2,3,2,58.162,0,51345,3,0,0,37.12
2666,0,12,0,90.0,0,8173,8,0,0,100.64
2667,2,4,2,65.36389000000007,1,57366,1,0,0,15.86
2668,1,18,2,46.0,2,64614,0,0,0,22.12
2669,5,6,2,58.707,2,162319,2,0,0,52.9
2670,5,7,1,84.935,0,39249,4,0,0,83.12
2671,4,14,0,90.0,0,1388,2,0,0,103.04
2672,2,5,1,68.488,1,40811,6,0,0,28.49
2673,4,15,0,90.0,0,7692,2,0,0,120.02
2674,1,18,2,46.0,2,88576,1,0,0,23.37
2675,6,1,1,65.4,0,20256,4,0,0,41.97
2676,6,1,0,90.0,0,3019,7,0,0,33.86
2677,1,18,2,46.0,2,123711,0,0,0,22.31
2678,6,1,0,90.0,0,2703,8,0,0,39.25
2679,2,2,0,90.0,0,3080,10,0,0,35.95
2680,2,4,1,47.89,1,16568,3,0,0,17.96
2681,4,14,1,70.071,0,24708,1,0,1,120.6
2682,2,2,2,60.585,0,127110,4,0,0,35.0
2683,5,7,0,99.8,0,8785,8,0,0,63.11
2684,5,6,2,58.707,2,168448,2,0,0,52.9
2685,6,1,0,90.0,0,9161,8,0,0,39.99
2686,5,7,2,75.145,0,199329,1,0,0,80.41
2687,1,19,1,68.967,2,15398,4,0,0,64.63
2688,1,19,1,74.834,2,47397,6,0,2,63.56
2689,6,1,1,70.963,0,45852,6,1,2,37.28
2690,2,5,0,90.0,1,4677,10,0,0,22.36
2691,6,1,0,90.0,0,2019,7,0,0,34.66
2692,4,15,2,76.093,0,116515,2,0,0,128.0
2693,0,12,2,78.227,0,105927,0,0,0,94.57
2694,5,9,1,69.12,0,15067,6,0,2,68.77
2695,3,10,1,56.0,0,16366,5,0,0,27.45
2696,5,8,1,80.7336400000001,0,45098,3,0,0,93.26
2697,3,0,0,90.0,1,3198,10,0,0,47.41
2698,2,2,1,63.11,0,27889,5,0,0,34.96
2699,5,6,2,54.104,2,192091,0,0,0,50.38
2700,5,8,2,78.2759999999999,0,174686,2,0,0,91.19
2701,6,1,2,55.547,0,157281,0,0,0,39.8
2702,5,8,2,75.145,0,134424,1,0,0,90.07
2703,0,11,2,61.619,0,65912,1,0,0,57.31
2704,3,0,0,90.0,1,4480,10,0,0,48.69
2705,2,3,2,60.585,0,72936,4,0,0,37.95
2706,3,0,0,90.0,0,4772,10,0,0,48.97
2707,3,10,2,46.0,0,157012,1,0,0,27.01
2708,1,19,2,61.018,2,117231,1,0,0,61.89
2709,1,18,1,56.0,2,14521,6,0,2,23.99
2710,1,18,2,46.0,2,172297,0,0,0,22.2
2711,1,19,1,74.834,0,21350,6,0,2,63.5
2712,1,19,1,71.841,2,16986,5,0,1,61.29
2713,1,19,1,74.834,2,12898,6,0,2,64.18
2714,4,16,1,82.47409000000002,0,12173,1,0,1,159.89
2715,3,10,2,46.0,1,147021,1,0,0,27.14
2716,1,19,1,74.834,0,24260,6,0,2,64.38
2717,5,7,0,96.0,0,4805,7,0,0,68.94
2718,0,17,2,74.362,0,53821,2,0,0,72.3
2719,4,15,2,76.093,0,82307,2,1,0,124.97
2720,2,3,1,71.332,0,12014,8,0,2,37.83
2721,4,16,1,86.04257000000013,0,44336,0,0,2,160.17
2722,6,1,1,62.784,0,29469,3,0,0,41.38
2723,3,10,1,58.982,1,30672,8,0,2,28.49
2724,4,14,2,57.134,0,95909,2,0,0,114.36
2725,5,8,1,87.14686000000009,0,30643,5,0,1,93.95
2726,3,13,2,46.169,0,59087,2,0,0,22.17
2727,5,8,1,92.16,0,31762,6,0,2,85.44
2728,6,1,1,68.125,0,29639,5,0,1,41.46
2729,0,11,0,90.0,0,8644,8,0,0,59.8
2730,1,18,2,46.0,2,87650,1,0,0,22.74
2731,4,16,0,93.39999999999982,0,6689,2,0,0,160.0
2732,0,11,0,90.0,0,4958,8,0,0,59.98
2733,3,13,0,90.0,1,8487,9,0,0,20.39
2734,5,8,0,99.8,0,2385,8,0,0,72.13
2735,6,1,0,90.0,0,4523,8,0,0,40.66
2736,6,1,0,90.0,0,9680,8,0,0,39.21
2737,1,18,2,46.0,0,126017,0,0,0,22.52
2738,3,13,0,90.0,1,15,10,0,0,18.22
2739,3,10,1,56.623,0,47963,7,1,1,28.15
2740,0,12,1,78.28522999999991,0,12820,5,0,1,99.16
2741,3,10,0,90.0,1,5726,10,0,0,22.26
2742,0,17,2,71.388,0,123355,1,0,0,72.5
2743,5,6,0,90.0,2,8529,7,0,0,47.73
2744,1,19,2,58.577,0,52199,0,0,0,61.39
2745,5,8,1,92.16,0,15136,6,0,2,83.79
2746,1,20,0,90.0,2,9442,8,0,0,80.55
2747,5,9,0,90.0,0,883,7,0,0,64.05
2748,2,5,2,68.488,1,185441,4,0,0,28.41
2749,3,10,0,90.0,1,3117,10,0,0,20.88
2750,1,19,0,90.0,2,7325,8,0,0,65.73
2751,0,17,0,91.2,0,6763,7,0,0,65.05
2752,5,9,0,90.0,0,9154,7,0,0,63.82
2753,5,9,2,51.94,0,125132,0,0,0,74.15
2754,6,1,0,90.0,0,1007,7,0,0,34.25
2755,5,6,0,90.0,2,6223,7,0,0,46.24
2756,3,10,0,90.0,0,9835,9,0,0,25.01
2757,6,1,1,68.125,0,31481,5,0,1,40.32
2758,4,15,0,90.0,0,5849,2,0,0,129.55
2759,4,15,0,90.0,0,7881,2,0,0,130.43
2760,5,9,0,90.0,0,7860,8,0,0,75.61
2761,1,20,0,90.0,2,7717,8,0,0,80.75
2762,2,3,0,90.0,0,6968,9,0,0,38.91
2763,6,1,1,65.4,0,34913,4,0,0,40.75
2764,4,14,0,90.0,0,7065,2,0,0,95.18
2765,2,3,0,90.0,0,7380,10,0,0,38.94
2766,0,11,0,90.0,0,5818,7,0,0,59.96
2767,1,20,0,90.0,2,9124,7,0,0,79.69
2768,3,13,2,48.093,1,194357,3,0,0,22.01
2769,3,10,0,90.0,1,8802,10,0,0,20.82
2770,1,19,1,68.967,2,49842,4,0,0,64.13
2771,5,7,1,80.58576000000009,0,16933,3,0,0,82.17
2772,3,0,0,90.0,1,5955,9,0,0,41.39
2773,0,12,0,90.0,0,3798,8,0,0,100.21
2774,0,12,1,78.2269999999999,0,26482,6,0,2,99.16
2775,0,12,0,90.0,0,6751,8,0,0,100.0
2776,1,18,2,46.0,2,97795,1,0,0,23.5
2777,5,8,2,72.139,0,139653,0,0,0,88.1
2778,0,12,2,78.2269999999999,0,115424,2,0,0,97.02
2779,0,11,0,90.0,0,4342,8,0,0,59.47
2780,3,10,0,90.0,0,6716,9,0,0,24.12
2781,1,19,1,71.841,2,40279,5,0,1,60.43
2782,3,10,0,90.0,1,8703,10,0,0,22.17
2783,5,9,0,90.0,0,1525,7,0,0,64.05
2784,0,12,1,78.227,0,33625,4,0,0,99.07
2785,1,20,0,90.0,0,3464,8,0,0,80.0
2786,0,17,2,65.791,0,66002,0,0,0,69.87
2787,4,15,1,76.093,0,28445,2,0,0,131.71
2788,1,20,0,90.0,2,7968,7,0,0,79.42
2789,2,4,2,61.58,1,34448,1,0,2,10.92
2790,4,14,2,57.134,0,112597,2,0,0,115.03
2791,1,20,0,90.0,0,5659,8,0,0,79.83
2792,6,1,2,57.861,0,173479,1,0,0,39.95
2793,0,17,2,68.532,0,139059,0,0,0,69.6
2794,5,6,0,90.0,2,397,7,0,0,45.82
2795,2,3,0,90.0,0,6747,10,0,0,38.97
2796,5,9,2,56.359,0,63396,1,0,0,75.67
2797,0,11,2,56.788,0,80436,0,0,0,55.77
2798,5,9,0,90.0,0,2799,7,0,0,64.01
2799,4,14,1,64.578,0,10099,2,0,0,121.34
2800,3,0,0,90.0,1,5345,10,0,0,48.39
2801,1,19,0,90.0,2,4445,8,0,0,63.95
2802,3,13,1,56.623,1,43283,7,0,1,23.58
2803,2,3,2,58.162,0,107011,3,0,0,37.91
2804,4,16,2,73.11,0,58743,2,0,0,155.86
2805,1,19,1,66.208,0,28769,3,0,0,64.64
2806,2,2,0,90.0,0,7735,9,0,0,35.78
2807,4,16,1,86.07700000000014,0,21807,0,0,2,159.6
2808,4,14,0,90.0,0,4116,2,0,0,104.21
2809,5,7,0,96.0,0,8774,7,0,0,70.57
2810,1,20,0,90.0,2,5021,7,0,0,81.03
2811,6,1,1,70.963,0,16069,6,1,2,36.16
2812,0,17,0,95.0,0,4706,8,0,0,60.08
2813,6,1,1,65.4,0,18993,4,0,0,41.81
2814,4,16,0,93.39999999999984,0,2779,2,0,0,160.17
2815,1,19,2,63.56,2,152006,2,0,0,61.72
2816,2,2,0,90.0,0,3175,9,0,0,35.82
2817,2,5,1,68.488,1,27978,8,0,2,28.16
2818,1,19,1,74.834,2,22659,6,0,2,63.22
2819,2,5,0,90.0,1,5843,9,0,0,23.87
2820,2,5,0,90.0,1,3741,9,0,0,25.3
2821,0,17,0,95.0,0,2068,8,1,0,59.53
2822,5,9,2,56.359,0,145806,1,0,0,76.62
2823,4,14,0,90.0,0,9484,2,0,0,95.19
2824,4,16,2,64.683,0,153121,2,0,0,151.26
2825,2,2,1,65.739,0,22621,6,1,0,34.73
2826,0,12,0,90.0,0,5060,8,0,0,100.7
2827,4,16,0,93.39999999999984,0,2318,2,0,0,160.27
2828,1,19,0,90.0,0,6373,7,0,0,65.1
2829,5,7,0,96.0,0,5434,7,0,0,68.89
2830,4,16,0,91.01999999999994,0,6117,2,0,0,160.0
2831,0,12,0,90.0,0,2292,8,0,0,100.0
2832,1,19,0,90.0,2,2351,8,0,0,65.64
2833,3,0,0,90.0,1,5557,9,0,0,41.59
2834,5,7,0,99.8,0,3955,8,0,0,64.61
2835,4,16,0,90.0,0,6127,2,0,0,160.02
2836,4,15,1,76.093,0,18120,2,0,0,130.14
2837,4,15,1,76.093,0,47211,1,0,1,130.97
2838,2,2,2,53.602,0,106141,1,0,0,34.26
2839,5,8,0,96.0,0,6967,7,0,0,78.73
2840,3,0,0,90.0,0,6004,9,0,0,40.9
2841,4,14,2,61.994,0,66027,2,0,0,118.66
2842,4,14,2,54.849,0,144515,2,0,0,113.94
2843,6,1,0,90.0,0,3388,7,0,0,34.29
2844,1,18,1,56.0,2,33535,5,0,1,23.33
2845,2,2,2,53.602,0,180864,1,0,0,34.18
2846,4,15,0,90.0,0,6369,2,0,0,129.97
2847,2,3,0,90.0,0,5081,10,0,0,38.99
2848,4,14,2,61.994,0,75756,2,0,0,118.82
2849,3,10,2,48.093,1,85743,3,0,0,28.33
2850,2,4,1,48.13,1,72697,3,0,2,11.93
2851,5,9,2,58.707,0,56205,2,0,0,76.35
2852,2,3,2,60.585,0,174397,4,0,0,38.0
2853,4,15,0,90.0,0,5034,2,0,0,120.85
2854,1,18,2,46.0,2,59602,1,0,0,22.52
2855,0,12,2,78.2269999999999,0,108315,0,0,0,94.23
2856,3,10,2,46.169,0,166327,2,0,0,27.55
2857,1,18,1,56.0,0,19566,3,0,0,23.98
2858,1,18,2,46.0,0,154397,2,0,0,23.07
2859,4,14,2,59.515,0,170869,2,0,0,117.95
2860,6,1,0,90.0,0,8653,8,0,0,40.13
2861,4,15,0,90.0,0,5478,2,0,0,130.76
2862,4,15,2,76.093,0,166087,2,0,0,124.28
2863,6,1,2,53.325,0,171864,0,0,0,38.19
2864,2,5,0,90.0,1,8927,9,0,0,24.55
2865,5,8,0,99.8,0,4050,8,0,0,71.69
2866,1,19,2,56.234,2,102520,0,0,0,60.33
2867,2,5,0,90.0,1,4282,10,0,0,21.38
2868,2,3,2,60.585,0,113651,4,0,0,37.42
2869,1,18,1,56.0,2,12572,3,0,0,23.14
2870,0,12,1,78.2269999999999,0,20832,4,0,0,99.35
2871,2,3,2,53.602,0,160199,1,0,0,37.22
2872,4,16,1,76.156,0,21364,2,0,0,159.05
2873,3,0,0,90.0,0,7156,10,0,0,47.42
2874,5,9,0,90.0,0,7286,7,0,0,63.13
2875,1,18,0,90.0,0,689,7,0,0,25.0
2876,2,3,0,90.0,0,3437,10,0,0,39.0
2877,2,3,0,90.0,0,6240,9,0,0,38.92
2878,4,14,2,59.515,0,86797,2,0,0,118.6
2879,4,14,0,90.0,0,5862,2,0,0,96.15
2880,6,1,2,53.325,0,91700,0,0,0,39.37
2881,3,13,2,46.0,0,133008,1,0,0,21.59
2882,4,16,0,93.4,0,7880,2,1,0,160.0
2883,4,15,1,76.093,0,41223,1,0,1,130.38
2884,3,10,2,50.096,0,62397,4,0,0,28.63
2885,3,0,0,90.0,1,1371,10,0,0,47.01
2886,6,1,1,65.4,0,23434,4,0,0,40.71
2887,1,19,1,74.834,2,37067,6,0,2,63.86
2888,5,9,2,51.94,0,65362,0,0,0,73.57
2889,2,5,1,68.488,1,23268,7,0,1,27.89
2890,1,18,2,46.0,0,132073,2,0,0,23.42
2891,2,3,2,58.162,0,124724,3,0,0,38.0
2892,2,5,1,68.488,1,21576,6,0,0,27.9
2893,3,13,1,56.0,1,23702,5,0,0,23.33
2894,2,5,0,90.0,1,2947,10,0,0,22.65
2895,1,20,0,90.0,0,5233,7,0,0,79.93
2896,0,17,0,95.0,0,4544,8,0,0,59.73
2897,4,16,0,93.4,0,9163,2,0,0,160.06
2898,6,1,2,57.861,0,53879,1,0,0,40.66
2899,0,12,0,90.0,0,5897,7,0,0,100.63
2900,5,6,0,90.0,2,9414,8,0,0,54.96
2901,2,2,2,53.602,0,152373,1,0,0,33.71
2902,2,2,0,90.0,0,1293,10,0,0,35.14
2903,4,16,0,92.95799999999984,0,1445,2,0,0,160.24
2904,0,12,2,78.2269999999999,0,96495,1,0,0,97.97
2905,6,1,0,90.0,0,9193,7,0,0,34.8
2906,5,6,1,69.12,2,26028,6,0,2,50.25
2907,4,14,0,90.0,0,3836,2,0,0,95.64
2908,1,19,2,61.018,2,87037,1,1,0,63.54
2909,1,18,1,56.0,2,30772,4,0,0,23.87
2910,4,15,1,76.093,0,21278,2,0,0,130.74
2911,5,9,0,90.0,0,548,7,0,0,62.95
2912,3,10,1,58.982,1,13809,8,0,2,28.63
2913,1,18,0,90.0,0,5480,7,0,0,24.63
2914,5,7,2,78.2759999999999,0,188827,2,0,0,80.86
2915,0,11,2,59.154,0,179703,0,0,0,55.82
2916,5,6,1,66.355,2,39221,5,0,1,53.16
2917,6,1,2,57.861,0,106252,1,0,0,40.61
2918,0,17,0,91.2,0,2026,7,1,0,66.34
2919,3,0,0,90.0,0,4821,9,0,0,41.03
2920,5,8,2,72.139,0,139635,0,0,0,87.59
2921,5,8,0,96.0,0,5911,7,0,0,78.62
2922,3,13,2,48.093,1,115336,3,0,0,22.56
2923,1,20,0,90.0,2,2495,8,0,0,80.28
2924,0,12,2,78.227,0,80060,2,0,0,97.42
2925,3,13,1,56.0,1,42735,6,0,0,23.57
2926,3,0,0,90.0,1,1064,9,0,0,40.76
2927,6,1,0,90.0,0,4270,8,0,0,40.47
2928,3,0,0,90.0,1,9894,9,0,0,40.66
2929,2,3,0,90.0,0,2135,10,0,0,38.97
2930,1,18,0,90.0,2,5445,8,0,0,24.96
2931,6,1,0,90.0,0,9720,7,0,0,34.18
2932,0,12,1,78.2269999999999,0,31611,3,0,0,99.05
2933,2,5,0,90.0,1,4976,9,0,0,23.78
2934,4,14,2,59.515,0,140094,2,1,0,119.48
2935,3,10,0,90.0,1,875,10,0,0,22.52
2936,0,12,1,78.2269999999999,0,13385,3,0,0,99.0
2937,3,0,0,90.0,1,8867,10,0,0,47.99
2938,0,11,0,90.0,0,1089,7,0,0,59.94
2939,0,11,0,90.0,0,1726,8,0,0,59.96
2940,2,2,2,60.585,0,75288,4,0,0,35.0
2941,0,11,1,72.548,0,47492,5,0,1,57.73
2942,2,3,0,90.0,0,166,9,0,0,39.0
2943,3,13,1,58.982,1,47369,8,0,2,22.85
2944,6,1,1,65.4,0,28208,4,0,0,40.63
2945,2,2,0,90.0,0,2279,10,0,0,35.96
2946,3,10,0,90.0,1,9841,10,0,0,20.95
2947,5,7,0,99.8,0,6271,8,0,0,64.61
2948,5,7,1,80.9035000000001,0,46888,3,0,0,82.2
2949,1,18,2,46.0,2,112561,0,0,0,22.75
2950,2,3,1,63.11,0,10224,5,0,0,37.44
2951,6,1,1,65.4,0,18443,4,0,0,40.27
2952,3,10,2,48.093,1,137088,3,0,0,28.56
2953,2,2,2,60.585,0,135277,4,0,0,33.83
2954,2,4,1,63.74,1,70305,3,0,1,20.01
2955,5,9,1,63.701,0,17331,4,0,0,78.19
2956,2,3,0,90.0,0,1746,10,0,0,38.04
2957,3,10,1,56.623,1,33161,7,0,1,28.75
2958,6,1,1,70.963,0,47729,6,0,2,36.55
2959,2,2,0,90.0,0,8600,9,0,0,36.0
2960,2,3,0,90.0,0,8357,9,0,0,38.99
2961,5,9,2,51.94,0,168631,0,0,0,73.1
2962,5,8,2,69.253,0,145793,0,0,0,88.21
2963,5,7,1,80.44002000000008,0,12198,3,0,0,83.61
2964,1,18,2,46.0,0,186360,2,0,0,23.5
2965,3,10,2,46.169,0,89647,2,0,0,28.23
2966,5,7,0,96.0,0,250,7,1,0,69.38
2967,3,0,0,90.0,1,7413,9,0,0,39.76
2968,3,10,2,46.169,0,153554,2,0,0,27.12
2969,2,3,2,53.602,0,113655,1,0,0,36.92
2970,3,10,2,46.0,0,59671,1,0,0,28.09
2971,6,1,1,68.125,0,36110,5,0,1,41.6
2972,1,20,0,90.0,2,5657,7,0,0,79.45
2973,2,5,2,68.488,1,60573,4,0,0,28.49
2974,3,13,1,56.0,1,11077,5,0,0,22.77
2975,0,12,2,78.227,0,187769,0,0,0,94.05
2976,4,14,1,64.578,0,23391,2,0,0,120.78
2977,5,9,1,61.153,0,47920,3,0,0,78.66
2978,4,16,0,93.4,0,6903,2,0,0,160.09
2979,4,14,0,90.0,0,7597,2,0,0,96.63
2980,0,12,0,90.0,0,1031,7,0,0,100.01
2981,2,4,1,52.73,1,79226,3,0,1,15.95
2982,0,17,2,71.388,0,118186,1,0,0,72.46
2983,3,13,2,46.169,1,141850,2,0,0,22.11
2984,5,8,0,96.0,0,1757,7,0,0,78.3
2985,0,11,2,56.788,0,74036,0,0,0,55.98
2986,0,12,0,90.0,0,7697,8,0,0,100.02
2987,3,0,0,90.0,1,2922,10,0,0,48.92
2988,1,20,0,90.0,0,7211,8,0,0,80.48
2989,4,16,0,93.4,0,9123,2,0,0,160.09
2990,0,17,1,87.51697999999986,0,31485,6,0,2,74.64
2991,2,3,0,90.0,0,219,10,0,0,38.99
2992,0,17,2,65.791,0,63041,0,0,0,70.22
2993,0,17,2,71.388,0,160150,1,0,0,72.42
2994,1,19,1,68.967,2,24979,4,0,0,63.88
2995,4,15,2,76.093,0,79172,2,0,0,127.54
2996,4,16,0,93.4,0,2755,2,0,0,160.09
2997,0,12,0,90.0,0,7703,8,0,0,100.18
2998,5,7,1,87.14686000000009,0,32492,5,0,1,83.78
2999,5,9,0,90.0,0,6119,7,0,0,64.31
3000,3,0,0,90.0,1,1637,10,0,0,47.7
3001,5,9,2,51.94,0,168729,0,0,0,73.59
3002,5,8,0,99.8,0,7260,8,0,0,72.32
3003,6,1,2,60.272,0,69790,2,0,0,40.41
3004,1,19,0,90.0,0,6493,8,0,0,64.29
3005,6,1,1,65.4,0,32378,4,0,0,41.32
3006,2,4,1,60.95,1,68467,3,0,2,26.09
3007,2,5,0,90.0,1,1733,9,0,0,25.48
3008,6,1,0,90.0,0,9864,7,0,0,34.13
3009,0,11,0,90.0,0,393,7,0,0,60.0
3010,3,10,2,46.169,1,72745,2,1,0,26.62
3011,4,14,1,64.578,0,38937,2,0,0,119.97
3012,3,0,0,90.0,0,9360,10,0,0,48.17
3013,0,11,1,66.861,0,44798,3,0,0,58.9
3014,0,17,1,77.46,0,32394,3,0,0,74.0
3015,0,17,0,91.2,0,3974,7,0,0,66.06
3016,2,2,1,71.332,0,36979,8,0,2,34.73
3017,3,10,2,48.093,1,180056,3,0,0,28.88
3018,4,15,2,76.093,0,96153,2,0,0,125.11
3019,2,4,2,55.87,1,62442,1,0,2,22.81
3020,0,12,1,78.2269999999999,0,26440,4,0,0,99.05
3021,1,19,2,58.577,2,121960,0,0,0,61.0
3022,2,2,2,55.836,0,62156,2,0,0,34.21
3023,5,9,1,69.12,0,37236,6,0,2,68.88
3024,4,16,1,76.156,0,37289,2,0,0,159.73
3025,1,18,2,46.0,0,65608,0,0,0,22.74
3026,3,13,2,50.096,1,91498,4,0,0,23.52
3027,5,7,2,69.253,0,137909,0,0,0,78.81
3028,3,0,0,90.0,1,450,9,0,0,40.65
3029,4,15,1,76.093,0,29671,0,0,2,119.22
3030,1,18,2,46.0,2,123499,2,0,0,23.33
3031,5,9,2,54.104,0,90060,0,1,0,74.45
3032,6,1,0,90.0,0,8594,8,0,0,40.06
3033,4,16,0,93.4,0,8891,2,0,0,160.0
